name,source,gender,wikidata,type
"Stolberger Straße",wikidata,,Q686386,way
"Suhler Straße",wikidata,,Q14891,way
"Teutschenthaler Landstraße",wikidata,,Q538873,way
"Thaler Weg",wikidata,,Q506460,way
"Tiranaer Straße",wikidata,,Q19689,way
"Trothaer Straße",wikidata,,Q1352498,way
"Trothaer Weg",wikidata,,Q1352498,way
"Turiner Eck",wikidata,,Q495,way
Vogesenstraße,wikidata,,Q187843,way
Waldmeisterstraße,wikidata,,Q161090,way
"Warschauer Straße",wikidata,,Q270,way
Weidenkätzchenweg,wikidata,,Q36050,way
"Weißenfelser Straße",wikidata,,Q14815,way
"Wernigeröder Straße",wikidata,,Q15982,way
"Wiener Straße",wikidata,,Q1741,way
"Wippraer Weg",wikidata,,Q701343,way
"Wolfener Straße",wikidata,,Q685939,way
"Wolfsburger Straße",wikidata,,Q3014,way
"Wörmlitzer Straße",wikidata,,Q2266676,way
Zapfenweg,wikidata,,Q2653441,way
"Zeitzer Straße",wikidata,,Q16087,way
Zenkerstraße,wikidata,,Q37575710,way
"Zerbster Straße",wikidata,,Q155981,way
"Zscherbener Straße",wikidata,,Q227237,way
"Zur Neuen Schule",wikidata,,Q3914,way
"Züricher Straße",wikidata,,Q72,way
Abderhaldenweg,,,,way
Achatweg,,,,way
Ackerweg,,,,way
Adolfstraße,,,,way
Advokatenweg,,,,way
Ahornweg,,,,way
Akazienweg,,,,way
Akeleistraße,,,,way
Alpenveilchenweg,,,,way
Altböllberg,,,,way
"Alte Heerstraße",,,,way
"Alte Schmiede",,,,way
"Alte Zollbrücke",,,,way
"Altenburger Straße",,,,way
"Alter Markt",,,,way
Alvenslebenweg,,,,way
"Am Ausblick",,,,way
"Am Bahndamm",,,,way
"Am Bauhof",,,,way
"Am Berge",,,,way
"Am Bergmannstrost",,,,way
"Am Birkenholz",,,,way
"Am Birkenwäldchen",,,,way
"Am Breiten Pfuhl",,,,way
"Am Bruchsee",,,,way
"Am Brunnen",,,,way
"Am Burgberg",,,,way
"Am Donnersberg",,,,way
"Am Ellernbusch",,,,way
"Am Galgenberg",,,,way
"Am Gastronom",,,,way
"Am Gestüt Kreuz",,,,way
"Am Gesundbrunnen",,,,way
"Am Grünen Feld",,,,way
"Am Grünen Weg",,,,way
"Am Güterbahnhof",,,,way
"Am Habichtsfang",,,,way
"Am Hagedorn",,,,way
"Am Hagelsberg",,,,way
"Am Hang",,,,way
"Am Heckenweg",,,,way
"Am Heidebad",,,,way
"Am Heiderand",,,,way
"Am Heidesee",,,,way
"Am Hohen Holz",,,,way
"Am Hohen Ufer",,,,way
"Am Hügel",,,,way
"Am Kinderdorf",,,,way
"Am Kirchteich",,,,way
"Am Kirchtor",,,,way
"Am Klärwerk",,,,way
"Am Klausberg",,,,way
"Am Kleinen Teich",,,,way
"Am Krähenberg",,,,way
"Am Leipziger Turm",,,,way
"Am Meeresbrunnen",,,,way
"Am Mönchsholz",,,,way
"Am Mühlberg",,,,way
"Am Mühlholz",,,,way
"Am Nordbad",,,,way
"Am Passendorfer Damm",,,,way
"Am Rennbahnkreuz",,,,way
"Am Rosengarten",,,,way
"Am Sagisdorfer Park",,,,way
"Am Schenkteich",,,,way
"Am Schießstand",,,,way
"Am Sommerbad",,,,way
"Am Sonnenhang",,,,way
"Am Sophienhafen",,,,way
"Am Spielrain",,,,way
"Am Sportplatz",,,,way
"Am Stadion",,,,way
"Am Steintor",,,,way
"Am Tagebau",,,,way
"Am Taubenbrunnen",,,,way
"Am Teich",,,,way
"Am Treff",,,,relation+way
"Am Tulpenbrunnen",,,,way
"Am Waldrand",,,,way
"Am Wasserturm",,,,way
"Am Wasserwerk",,,,way
"Am Weißen Graben",,,,way
"Am Wiedtkenweg",,,,way
Ammendorf,,,,way
"Ammendorfer Weg",,,,way
Ammernweg,,,,way
Amselnweg,,,,way
Amselweg,,,,way
"Amsterdamer Straße",,,,way
"An den Kreuzer Teichen",,,,way
"An den Schachthalden",,,,way
"An der Eigenen Scholle",,,,way
"An der Eselsmühle",,,,way
"An der Fliederwegkaserne",,,,way
"An der Frohen Zukunft",,,,way
"An der Gärtnerei",,,,way
"An der Hulbe",,,,way
"An der Johanneskirche",,,,way
"An der Kiesgrube",,,,way
"An der Magistrale",,,,way
"An der Marienkirche",,,,way
"An der Moritzkirche",,,,way
"An der Petruskirche",,,,way
"An der Priemitzer Mark",,,,way
"An der Reide",,,,way
"An der Saalebahn",,,,way
"An der Schwemme",,,,way
"An der Schwimmhalle",,,,way
"An der Stadtschleuse",,,,way
"An der Uferstraße",,,,way
"An der Waisenhausmauer",,,,way
"An der Wilden Saale",,,,way
"An der Witschke",,,,way
Andalusierstraße,,,,way
Anemonenweg,,,,way
Anger,,,,way
"Angersdorfer Weg",,,,way
Angerstraße,,,,way
Angerweg,,,,way
Anglerpfad,,,,way
Anglerstraße,,,,way
"Anhalter Platz",,,,way
"Anhalter Straße",,,,way
Ankerstraße,,,,way
"Annaberger Straße",,,,way
Apfelweg,,,,way
Apollostraße,,,,way
Aprikosenweg,,,,way
Aralienstraße,,,,way
Asternweg,,,,way
Aue,,,,way
Auenblick,,,,way
Auenweg,,,,way
Auestraße,,,,way
Augustastraße,,,,way
"Äußere Diemitzer Straße",,,,way
"Äußere Hordorfer Straße",,,,way
"Äußere Kasseler Straße",,,,way
"Äußere Leipziger Straße",,,,way
"Äußere Lettiner Straße",,,,way
"Äußere Radeweller Straße",,,,way
"Äußerer Birkhahnweg",,,,way
Azaleenstraße,,,,way
Bachstelzenweg,,,,way
"Bad Harzburger Weg",,,,way
Badstraße,,,,way
Bahnhofstraße,,,,way
Bahnstraße,,,,way
Barbarastraße,,,,way
Barfüßerstraße,,,,way
Bärgasse,,,,way
Baumschulenweg,,,,way
Baumweg,,,,way
Beerenweg,,,,way
"Beesener Straße",,,,way
Begonienstraße,,,,way
Beifußweg,,,,way
Berghalde,,,,way
Bergmannssteig,,,,way
Bergschenkenweg,,,,way
Bergstraße,,,,way
"Bernburger Straße",,,,way
"Beuchlitzer Weg",,,,way
Bienenweg,,,,way
Bierrain,,,,way
Binnenhafenstraße,,,,way
Binsenweg,,,,way
Birkenweg,,,,way
Birkhahnweg,,,,way
Birnenweg,,,,way
Bischofswiese,,,,way
"Blankenburger Weg",,,,way
Blesshuhnweg,,,,way
Blumenau,,,,way
Blumenauweg,,,,way
Blumenstraße,,,,way
Blütenweg,,,,way
Böckstraße,,,,way
Bodestraße,,,,way
Bohnenweg,,,,way
Bölbergasse,,,,way
"Böllberger Weg",,,,way
Bornknechtstraße,,,,way
"Brachstedter Straße",,,,way
Brandbergweg,,,,way
"Brandenburger Straße",,,,way
Bratschenweg,,,,way
Brauhausstraße,,,,way
"Braunlager Straße",,,,way
"Breite Straße",,,,way
"Breitenfelder Straße",,,,way
"Bremer Straße",,,,way
Brennnesselweg,,,,way
Broihanstraße,,,,way
Brombeerweg,,,,way
Bruchfeldweg,,,,way
"Bruckdorfer Straße",,,,way
Brückenstraße,,,,way
Brüderstraße,,,,way
Brühlstraße,,,,way
"Brünner Straße",,,,way
Brunoswarte,,,,way
"Brüsseler Straße",,,,way
Buchenweg,,,,way
Buchsbaumweg,,,,way
Bunastraße,,,,way
Buntkäferweg,,,,way
"Burger Hof",,,,way
Burgstraße,,,,way
"Büschdorfer Straße",,,,way
"Büschdorfer Weg",,,,way
Celloweg,,,,way
Chemiestraße,,,,way
Christian-Wilhelm-Weg,,,,way
Chrysanthemenweg,,,,way
"Clausthaler Straße",,,,way
"Cloppenburger Straße",,,,way
"Cossebauder Weg",,,,way
Dachritzstraße,,,,way
Dachstraße,,,,way
Dahlienweg,,,,way
"Dautzscher Straße",,,,way
Delphinstraße,,,,way
"Deutsche Grube",,,,way
"Die Hohle",,,,way
"Diemitzer Straße",,,,way
"Dieskauer Straße",,,,way
Distelweg,,,,way
"Döckritzer Straße",,,,way
Dohlenweg,,,,way
"Dölbauer Landstraße",,,,way
"Dölbauer Straße",,,,way
Domänenstraße,,,,way
Domplatz,,,,relation+way
Domstraße,,,,way
Dorflage,,,,way
Dorfplatz,,,,way
Dorfstraße,,,,way
"Dornburger Weg",,,,way
Drakeweg,,,,way
Dreierbrücke,,,,way
Dreililienstraße,,,,way
Drosselnweg,,,,way
Drosselsang,,,,way
Drosselweg,,,,way
"Dübener Straße",,,,way
Dukatenstraße,,,,way
"Dürrenberger Straße",,,,way
Dzondistraße,,,,way
Edelweißweg,,,,way
Edlerweg,,,,way
Efeuweg,,,,way
Eibenweg,,,,way
Eichenweg,,,,way
Eidechsenweg,,,,way
Eierweg,,,,way
"Eigene Scholle",,,,way
"Eilenburger Straße",,,,way
Einheitsweg,,,,way
Eisenbahnstraße,,,,way
"Eislebener Chaussee",,,,way
Elbestraße,,,,way
Ellernstraße,,,,way
"Ellricher Weg",,,,way
Enzianweg,,,,way
Erlenweg,,,,way
"Ermlitzer Straße",,,,way
Ernteweg,,,,way
Eschenweg,,,,way
Europachaussee,,,,way
Europaweg,,,,way
Fabrikstraße,,,,way
Fährstraße,,,,way
Falkenweg,,,,way
Falkstraße,,,,way
Falladaweg,,,,way
Falterweg,,,,way
Fasanenstraße,,,,way
Fasanenweg,,,,way
Faulmannstraße,,,,way
Fechterweg,,,,way
Feigenweg,,,,way
Feiningerstraße,,,,way
Feldrain,,,,way
Feldschlösschen,,,,way
Feldwiesenstraße,,,,way
Felsenstraße,,,,way
Feuersalamanderweg,,,,way
Fingerhutweg,,,,way
Finkenschlag,,,,way
Finkenweg,,,,way
Fischerweg,,,,way
Flachsweg,,,,way
Fleischergasse,,,,way
Fleischerstraße,,,,way
Fleischmannstraße,,,,way
Fliederweg,,,,way
"Florentiner Bogen",,,,way
Flurstraße,,,,way
Flutgasse,,,,way
Fohlenweg,,,,way
"Försterei Habichtsfang",,,,way
Förstereiweg,,,,way
Forstmeisterweg,,,,way
Forststraße,,,,way
"Forstwerderbrücke (Katzenbuckel)",,,,way
Fortunastraße,,,,way
Franzosensteinweg,,,,way
Franzosenweg,,,,way
Fraunhoferstraße,,,,way
"Freiberger Straße",,,,way
Freiheit,,,,way
Freiimfelde,,,,way
"Freiimfelder Straße",,,,way
"Freyburger Straße",,,,way
Friedensplatz,,,,way
Friedenstraße,,,,way
Friedhofstraße,,,,way
"Friedländer Weg",,,,way
Frobergerstraße,,,,way
"Frohe Zukunft",,,,way
Froschweg,,,,way
Frühlingsweg,,,,way
Fuchsbau,,,,way
Fuchsbergstraße,,,,way
Fuchsienweg,,,,way
Fuchsweg,,,,way
Fuhneweg,,,,way
Gabelsbergerstraße,,,,way
"Galerie im Grünen",,,,way
Garnisonsstraße,,,,way
Gartenstadtstraße,,,,way
Gartenstraße,,,,way
Gärtnerstraße,,,,way
Gebhard-von-Alvensleben-Weg,,,,way
Geiststraße,,,,way
Gellertstraße,,,,way
Gemeindehäuser,,,,way
"Genfer Straße",,,,way
"Genthiner Straße",,,,way
Georgstraße,,,,way
Geranienstraße,,,,way
Gerberastraße,,,,way
Gerberstraße,,,,way
Gerstenweg,,,,way
Giebichensteinbrücke,,,,way
Gießerstraße,,,,way
"Gimritzer Damm",,,,way
"Gimritzer Gutsbrücke",,,,way
Ginsterweg,,,,way
Gitarrenweg,,,,way
Gladiolenweg,,,,way
"Glauchaer Platz",,,,way
"Glauchaer Straße",,,,way
Glockenblumenweg,,,,way
Glockenweg,,,,way
Goldammerweg,,,,way
Goldbergstraße,,,,way
Goldlackweg,,,,way
Goldregenweg,,,,way
Goldrutenweg,,,,way
Goldsteinstraße,,,,way
"Gollmaer Straße",,,,way
Göritzstraße,,,,way
Götschestraße,,,,way
Gottesackerstraße,,,,way
Grabenstraße,,,,way
Granatweg,,,,way
"Granauer Straße",,,,way
"Granauer Weg",,,,way
Graseweg,,,,way
Grashüpferweg,,,,way
"Greifswalder Weg",,,,way
Grenzstraße,,,,way
"Greppiner Straße",,,,way
Grillenweg,,,,way
"Groninger Weg",,,,way
Großbeerenstraße,,,,way
"Große Brauhausstraße",,,,way
"Große Brunnenstraße",,,,way
"Große Klausstraße",,,,way
"Große Märkerstraße",,,,way
"Große Nikolaistraße",,,,way
"Große Schlossgasse",,,,way
"Große Steinstraße",,,,way
"Große Ulrichstraße",,,,way
"Große Wallstraße",,,,way
"Großer Berlin",,,,way
"Großer Sandberg",,,,way
Großgörschenstraße,,,,way
Grubenstraße,,,,way
"Grüner Platz",,,,way
"Grüner Weg",,,,way
"Grüner Winkel",,,,way
Guldenstraße,,,,way
Gütchenstraße,,,,way
Gutenbergstraße,,,,way
Gutjahrstraße,,,,way
Gutsstraße,,,,way
Gutsweg,,,,way
Habichtsfang,,,,way
Hackebornstraße,,,,way
Häckselweg,,,,way
Hafenbahnbrücke,,,,way
Hafenbahntrasse,,,,way
Hafenstraße,,,,way
Haferweg,,,,way
Haflingerstraße,,,,way
Hainbuchenweg,,,,way
Haldenweg,,,,way
Hallberg,,,,way
Hallbergsbreite,,,,way
"Halle, Rosenfelder Straße",,,,way
Halle-Saale-Schleife,,,,way
"Hallesche Straße",,,,way
Hallmarkt,,,,way
Hallorenring,,,,way
Hallorenstraße,,,,way
Hallweg,,,,way
Halsbandweg,,,,way
"Hamburger Straße",,,,way
Händelgalerie,,,,way
Hanfgartenstraße,,,,way
Hanfweg,,,,way
Hansastraße,,,,way
Hansering,,,,way
Harfenweg,,,,way
Harz,,,,way
Harzclubstieg,,,,way
Haselnussweg,,,,way
Haselnußweg,,,,way
Hasengarten,,,,way
Hasenweg,,,,way
Hasenwinkel,,,,way
"Hasselfelder Weg",,,,way
Hauerweg,,,,way
Hauptstraße,,,,way
Heckenrosenweg,,,,way
Heideallee,,,,way
Heidehäuser,,,,way
Heidehof,,,,way
Heidelbeerweg,,,,way
Heideringpassage,,,,way
Heidestraße,,,,way
Heideweg,,,,way
Heimstättenweg,,,,way
Helmeweg,,,,way
Hermann-Richter-Weg,,,,way
Hermesstraße,,,,way
Herrenstraße,,,,way
Heuschreckenweg,,,,way
Heuweg,,,,way
Hexentreppe,,,,way
Hibiskusweg,,,,way
Hildebrandweg,,,,way
Himbeerweg,,,,way
Himmelsleiter,,,,way
"Hintere Kammstraße",,,,way
Hirseweg,,,,way
Hirtenberg,,,,way
Hirtenstraße,,,,way
Hobergweg,,,,way
Hochstraße,,,,way
Hochweg,,,,way
"Hohe Straße",,,,way
"Hohenweidener Weg",,,,way
"Hoher Weg",,,,way
Höllweg,,,,way
Holunderweg,,,,way
Holzplatz,,,,way
Honigweg,,,,way
Hoppbergsblick,,,,way
"Hordorfer Straße",,,,way
"Horst Mühlbach Weg",,,,way
Hortensienweg,,,,way
Howorkastraße,,,,way
Huflattichweg,,,,way
Hummelweg,,,,way
Hyazinthenstraße,,,,way
"I. Vereinsstraße",,,,way
"II. Vereinsstraße",,,,way
"III. Vereinsstraße",,,,way
"IV. Vereinsstraße",,,,way
Ilmweg,,,,way
"Ilsenburger Weg",,,,way
Iltisweg,,,,way
"Im Langen Feld",,,,way
"Im Winkel",,,,way
Imkerweg,,,,way
Immenweg,,,,way
"In der Schleife",,,,way
Industriestraße,,,,way
Inselstraße,,,,way
Irisweg,,,,way
Jägergasse,,,,way
Jägerplatz,,,,way
"Jamboler Straße",,,,way
Jasminweg,,,,way
"Jeßnitzer Straße",,,,way
Joachimstalerstraße,,,,way
Julius-Ebeling-Straße,,,,way
Jungfrauenweg,,,,way
Jupiterstraße,,,,way
Kabelstraße,,,,way
Kakteenweg,,,,way
Kamillenweg,,,,way
Kammstraße,,,,way
Kanalbrücke,,,,way
Kanzleigasse,,,,way
Kaolinstraße,,,,way
Kapellengasse,,,,way
Kapellenplatz,,,,way
Karl-Ernst-Weg,,,,way
Karl-Peter-Straße,,,,way
"Karlsbader Straße",,,,way
"Kärntner Straße",,,,way
Kastanienweg,,,,way
Kaulenberg,,,,way
Käuzchenweg,,,,way
Kesselbergweg,,,,way
Kiefernweg,,,,way
Kirchberg,,,,way
Kirchblick,,,,way
Kirchstraße,,,,way
Kirchteichpromenade,,,,way
Kirchweg,,,,way
Kirschallee,,,,way
Kirschbergweg,,,,way
"Kitzener Weg",,,,way
Klausbergstraße,,,,way
Klausbrücke,,,,way
"Kleine Brauhausstraße",,,,way
"Kleine Brunnenstraße",,,,way
"Kleine Klausstraße",,,,way
"Kleine Märkerstraße",,,,way
"Kleine Marktstraße",,,,way
"Kleine Schlossgasse",,,,way
"Kleine Schwuchtstraße",,,,way
"Kleine Steinstraße",,,,way
"Kleine Ulrichstraße",,,,way
"Kleine Wallstraße",,,,way
"Kleiner Berlin",,,,way
"Kleiner Sandberg",,,,way
Kleinschmieden,,,,way
"Klepziger Straße",,,,way
Klettenweg,,,,way
"Klingenthaler Straße",,,,way
Klopstockstraße,,,,way
"Kloschwitzer Straße",,,,way
Klosterstraße,,,,way
Knappenstraße,,,,way
Knospenweg,,,,way
"Kockwitzer Straße",,,,way
Kolkturmweg,,,,way
"Köllmer Weg",,,,way
Kolonistenstraße,,,,way
"Königgrätzer Straße",,,,way
"Königsberger Weg",,,,way
"Königshütter Straße",,,,way
Koppelweg,,,,way
Kornblumenweg,,,,way
Körnerstraße,,,,way
Kornweg,,,,way
Kranichweg,,,,way
Krausenstraße,,,,way
Kreuzerstraße,,,,way
Kreuzotterweg,,,,way
Kreuzstraße,,,,way
Kreuzvorwerk,,,,way
Kreuzweg,,,,way
Krienitzstraße,,,,way
Krienitzweg,,,,way
Krokusweg,,,,way
"Krondorfer Straße",,,,way
Krötenweg,,,,way
Kuckucksweg,,,,way
Kuhgasse,,,,way
Kuhkammweg,,,,way
"Kühler Brunnen",,,,way
"Kunst an der Spitze",,,,way
Kurallee,,,,way
Kurt-Eichel-Straße,,,,way
Kurt-Freund-Straße,,,,way
"Kurzer Rain",,,,way
Kutschgasse,,,,way
Landrain,,,,way
"Landsberger Straße",,,,way
"Lange Straße",,,,way
Laubenweg,,,,way
"Lauchstädter Straße",,,,way
Läuferweg,,,,way
Laufkäferweg,,,,way
Laukenweg,,,,way
"Leipziger Chaussee",,,,way
"Leipziger Straße",,,,way
Leitergasse,,,,way
Lerchenfeldstraße,,,,way
Lerchensteg,,,,way
Lerchenweg,,,,way
"Lettiner Straße",,,,way
Leunaweg,,,,way
Libellenweg,,,,way
Lichtemannsbreite,,,,way
"Liebenauer Straße",,,,way
"Lieskauer Weg",,,,way
Ligusterweg,,,,way
Lilienstraße,,,,way
Lindenstraße,,,,way
"Linzer Straße",,,,way
Loberweg,,,,way
"Lübecker Platz",,,,way
Luckengasse,,,,way
Luisenstraße,,,,way
Lupinenweg,,,,way
"Lützener Straße",,,,way
Luzerneweg,,,,way
Maiglöckchenweg,,,,way
Maikäferweg,,,,way
Maisweg,,,,way
Malachitweg,,,,way
Malderitzstraße,,,,way
Malvenweg,,,,way
Mandolinenweg,,,,way
"Mansfelder Straße",,,,way
Marderweg,,,,way
Margueritenweg,,,,way
Marienkäferweg,,,,way
Marienstraße,,,,way
Marktplatz,,,,relation+way
Marsstraße,,,,way
Marthastraße,,,,way
"Maschwitzer Straße",,,,way
Matzwinkel,,,,way
Mauerstraße,,,,way
Meisenweg,,,,way
Melanchthonplatz,,,,relation
Merkurstraße,,,,way
Messestraße,,,,way
Milanweg,,,,way
Milchstraße,,,,way
"Mindener Straße",,,,way
Mispelweg,,,,way
Mittelstraße,,,,way
Möckernstraße,,,,way
Mohnweg,,,,way
Moosbeerweg,,,,way
Moosweg,,,,way
Moritzburgring,,,,way
Moritzkirchhof,,,,way
Moritzzwinger,,,,way
"Motoballclub 70/90 Halle e.V. im ADAC",,,,way
Möwenstraße,,,,way
Mühlberg,,,,way
Mühlbreite,,,,way
Mühlenweg,,,,way
Mühlgasse,,,,way
Mühlpforte,,,,way
Mühlrain,,,,way
Mühlstraße,,,,way
Mühlweg,,,,way
Muldestraße,,,,way
Müllerweg,,,,way
Mustangweg,,,,way
Myrtenweg,,,,way
Nachtigallensteig,,,,way
Nachtigallenweg,,,,way
Narzissenweg,,,,way
"Nauendorfer Straße",,,,way
Nauestraße,,,,way
Nelkenstraße,,,,way
Neptunweg,,,,way
Nesselweg,,,,way
"Neukirchener Weg",,,,way
Neumarktstraße,,,,way
Neunhäuser,,,,way
Neuragoczystraße,,,,way
"Neustädter Passage",,,,relation+way
Neuwerk,,,,way
"Niemberger Weg",,,,way
"Nietlebener Straße",,,,way
Nussweg,,,,way
Ochsenbrücke,,,,way
"Oelsnitzer Straße",,,,way
Oleanderweg,,,,way
Olivinweg,,,,way
"Olmützer Straße",,,,way
Onyxweg,,,,way
Opalweg,,,,way
Orchideenweg,,,,way
Orgelweg,,,,way
Orionstraße,,,,way
"Osendorfer Damm",,,,way
Osramstraße,,,,way
Osterglockenweg,,,,way
"Osteroder Weg",,,,way
"Ostrauer Straße",,,,way
Ottostraße,,,,way
"Ouluer Straße",,,,way
Packhofgasse,,,,way
Palmenstraße,,,,way
Pappelallee,,,,way
Pappelweg,,,,way
Parkstraße,,,,way
Parkweg,,,,way
"Passendorfer Straße",,,,way
"Passendorfer Weg",,,,way
"Peißener Straße",,,,way
Peißnitzinsel,,,,way
Peißnitzstraße,,,,way
"Pekinger Straße",,,,way
Petersbergstraße,,,,way
"Pfälzer Brücke",,,,way
"Pfälzer Straße",,,,way
"Pfälzer Ufer",,,,way
Pfännereck,,,,way
Pfännerhöhe,,,,way
Pfarrgasse,,,,way
Pfarrstraße,,,,way
Pfeilkrautweg,,,,way
Pfirsichweg,,,,way
